010300028;103;7;18;0;10;22;0;12;30;0;15;3;0;27;0;0;31;43;0;32;3;0;34;110;0
010300029;103;7;29;0;10;25;0;12;54;1;15;1;0;27;3;0;31;43;0;32;3;0;34;174;1
010300030;103;7;25;1;10;30;0;12;36;2;15;0;0;27;2;0;31;42;1;32;4;1;34;135;2
010300031;103;7;20;2;10;24;0;12;38;3;15;2;2;27;3;2;31;39;3;32;4;2;34;176;10
010300032;103;7;17;0;10;19;0;12;21;0;15;1;0;27;5;0;31;17;0;32;3;0;34;93;0
010300033;103;7;9;0;10;14;0;12;16;0;15;0;0;27;1;0;31;18;0;32;3;0;34;72;0
010300034;103;7;27;0;10;47;0;12;20;0;15;3;0;27;6;0;31;52;0;32;9;0;34;162;0
010300035;103;7;28;0;10;25;0;12;15;0;15;0;0;27;3;0;31;39;0;32;12;0;34;172;0
010300036;103;7;24;0;10;36;0;12;6;0;15;2;0;27;2;0;31;37;0;32;8;0;34;138;0
010300037;103;7;35;0;10;37;0;12;12;0;15;6;0;27;8;0;31;37;0;32;4;0;34;112;0
010300038;103;7;24;0;10;20;0;12;13;0;15;3;0;27;5;0;31;29;0;32;4;0;34;121;0
010300039;103;7;34;0;10;38;0;12;18;1;15;4;0;27;7;0;31;39;0;32;4;0;34;128;0
010300040;103;7;7;0;10;31;0;12;20;0;15;3;0;27;6;0;31;39;0;32;8;0;34;198;0
010300041;103;7;43;0;10;54;0;12;27;0;15;2;0;27;21;0;31;51;0;32;10;0;34;210;0
010300042;103;7;39;0;10;45;0;12;25;0;15;8;0;27;7;0;31;36;0;32;7;0;34;241;0
010300043;103;7;26;0;10;56;0;12;32;0;15;1;0;27;5;0;31;45;0;32;10;0;34;238;3
010300044;103;7;12;0;10;42;0;12;28;0;15;1;0;27;10;0;31;35;0;32;10;0;34;147;0
010300045;103;7;42;0;10;49;0;12;28;0;15;2;0;27;4;0;31;40;0;32;5;0;34;165;0
010300046;103;7;15;0;10;26;0;12;44;0;15;2;0;27;4;0;31;36;0;32;12;0;34;169;0
010300047;103;7;15;0;10;28;0;12;25;0;15;0;0;27;8;0;31;30;0;32;2;0;34;204;2
010300048;103;7;19;0;10;42;1;12;17;0;15;1;0;27;7;0;31;26;0;32;7;0;34;187;0
010300049;103;7;37;0;10;50;0;12;15;0;15;1;0;27;10;0;31;43;0;32;7;0;34;188;0
010300050;103;7;29;0;10;70;0;12;32;0;15;8;0;27;8;0;31;46;0;32;11;0;34;222;0
010300051;103;7;26;0;10;46;0;12;37;0;15;1;0;27;12;0;31;30;0;32;6;0;34;203;2
010300052;103;7;18;0;10;53;0;12;28;0;15;7;0;27;0;0;31;34;0;32;5;0;34;228;0
010300053;103;7;19;0;10;10;0;12;38;0;15;6;0;27;2;0;31;40;0;32;7;0;34;171;0
010300054;103;7;17;0;10;33;0;12;29;1;15;4;0;27;7;0;31;34;0;32;2;0;34;154;1
010300055;103;7;15;1;10;33;0;12;30;0;15;2;0;27;2;0;31;27;0;32;2;0;34;187;2
010300056;103;7;17;0;10;16;1;12;19;0;15;1;0;27;10;0;31;30;0;32;8;0;34;161;2
010300057;103;7;11;1;10;22;0;12;27;2;15;2;0;27;2;0;31;40;0;32;6;0;34;164;3
010300058;103;7;21;0;10;31;0;12;40;0;15;3;0;27;7;0;31;45;0;32;6;1;34;211;3
010300059;103;7;18;0;10;53;0;12;34;0;15;0;0;27;2;0;31;23;0;32;12;0;34;191;0
010300060;103;7;11;0;10;68;0;12;19;0;15;2;0;27;0;0;31;26;0;32;4;0;34;133;0
010300061;103;7;13;0;10;37;0;12;62;0;15;5;0;27;3;0;31;41;0;32;7;0;34;289;0
010300062;103;7;12;1;10;25;0;12;18;0;15;4;0;27;2;1;31;21;2;32;9;0;34;182;3
010300063;103;7;16;0;10;46;0;12;20;0;15;3;0;27;2;1;31;29;0;32;6;0;34;237;0
010300064;103;7;13;0;10;35;0;12;28;0;15;5;0;27;2;0;31;22;0;32;7;0;34;217;3
010300065;103;7;14;0;10;34;0;12;29;0;15;1;0;27;7;0;31;26;0;32;9;0;34;228;0
010300066;103;7;20;1;10;21;1;12;39;1;15;3;1;27;5;1;31;21;1;32;10;1;34;196;1
010300067;103;7;4;0;10;21;0;12;18;0;15;2;0;27;4;0;31;28;0;32;7;0;34;146;0
010300068;103;7;15;0;10;27;0;12;26;0;15;0;0;27;1;0;31;15;0;32;5;0;34;164;0
010300069;103;7;11;0;10;36;0;12;33;0;15;0;0;27;6;0;31;29;0;32;9;0;34;192;0
010300070;103;7;5;0;10;14;0;12;26;0;15;0;0;27;2;0;31;23;0;32;4;0;34;171;0
010300071;103;7;17;0;10;21;0;12;27;0;15;4;0;27;4;0;31;31;0;32;5;0;34;193;0
010300072;103;7;17;0;10;24;0;12;28;0;15;1;0;27;3;0;31;18;0;32;9;0;34;152;0
010300073;103;7;32;0;10;20;0;12;36;0;15;5;0;27;5;0;31;25;0;32;2;0;34;261;0
010300074;103;7;11;0;10;22;0;12;35;1;15;0;0;27;3;0;31;24;0;32;6;0;34;147;2
010300075;103;7;33;0;10;33;0;12;28;0;15;6;0;27;6;0;31;29;0;32;8;0;34;286;0
010300076;103;7;18;0;10;37;0;12;31;0;15;3;0;27;4;0;31;35;0;32;8;0;34;237;0
010300077;103;7;14;0;10;17;0;12;29;0;15;0;0;27;4;0;31;36;0;32;11;0;34;225;0
010300078;103;7;10;0;10;16;0;12;36;0;15;3;0;27;1;0;31;29;0;32;10;0;34;212;0
010300079;103;7;15;0;10;14;0;12;57;1;15;2;2;27;5;0;31;21;0;32;2;0;34;231;0
010300080;103;7;13;0;10;20;0;12;38;0;15;1;0;27;3;0;31;21;0;32;9;0;34;163;1
010300081;103;7;14;0;10;11;0;12;36;0;15;0;0;27;1;0;31;20;0;32;4;0;34;130;0
010300082;103;7;23;0;10;34;0;12;63;0;15;1;0;27;11;0;31;30;0;32;14;0;34;185;0
010300083;103;7;14;0;10;23;0;12;86;0;15;4;0;27;3;0;31;19;0;32;2;0;34;245;2
010300084;103;7;10;0;10;23;0;12;23;0;15;1;0;27;2;0;31;57;0;32;13;0;34;195;0
010300085;103;7;16;0;10;34;0;12;31;0;15;6;0;27;3;0;31;30;0;32;3;0;34;248;0
010300086;103;7;22;1;10;19;0;12;31;0;15;2;0;27;3;0;31;24;0;32;7;0;34;225;2
010300087;103;7;9;0;10;9;1;12;22;1;15;2;0;27;0;0;31;14;0;32;5;0;34;163;0
010300088;103;7;16;0;10;20;0;12;49;0;15;3;1;27;3;0;31;31;0;32;10;0;34;138;2
010300089;103;7;14;0;10;23;0;12;18;0;15;1;0;27;5;0;31;26;0;32;1;0;34;186;0
010300090;103;7;18;0;10;21;0;12;31;0;15;0;0;27;5;0;31;26;0;32;6;0;34;220;0
010300091;103;7;15;0;10;25;0;12;26;0;15;4;0;27;3;0;31;42;0;32;6;0;34;179;0
010300092;103;7;16;0;10;20;0;12;43;0;15;1;0;27;2;0;31;32;0;32;2;0;34;162;0
010300093;103;7;18;0;10;10;0;12;16;0;15;0;0;27;1;0;31;24;0;32;3;0;34;149;0
010300094;103;7;11;0;10;15;1;12;25;0;15;0;1;27;1;0;31;24;1;32;7;0;34;111;1
010300095;103;7;26;0;10;38;0;12;24;0;15;1;0;27;16;0;31;65;0;32;5;0;34;210;0
010300096;103;7;35;0;10;29;0;12;79;0;15;7;0;27;3;0;31;102;0;32;4;0;34;192;0
010300098;103;7;1;0;10;3;0;12;3;0;15;0;0;27;0;0;31;1;0;32;0;0;34;38;0
010300099;103;7;1;0;10;4;1;12;9;0;15;0;0;27;0;1;31;3;0;32;0;0;34;10;0
010300100;103;7;3;0;10;5;1;12;4;0;15;1;0;27;0;0;31;7;0;32;1;2;34;51;2
010300101;103;7;21;0;10;25;0;12;36;0;15;2;0;27;2;0;31;26;0;32;17;0;34;256;0
010300102;103;7;16;2;10;38;1;12;59;2;15;4;3;27;4;2;31;17;1;32;10;2;34;204;1
010300103;103;7;20;0;10;43;0;12;131;0;15;3;0;27;4;0;31;28;0;32;5;0;34;292;0
010300104;103;7;1;0;10;6;0;12;1;0;15;0;0;27;0;0;31;13;0;32;0;0;34;6;2
010300105;103;7;34;0;10;58;0;12;31;0;15;1;0;27;4;0;31;4;0;32;5;0;34;177;0
010300106;103;7;4;0;10;5;0;12;1;0;15;0;0;27;3;0;31;5;0;32;2;0;34;36;0
010300107;103;7;2;0;10;5;0;12;4;0;15;0;0;27;0;0;31;0;0;32;0;0;34;4;0
010300108;103;7;1;0;10;9;0;12;4;0;15;0;0;27;0;0;31;1;0;32;1;0;34;4;0
010300109;103;7;5;0;10;46;2;12;13;0;15;1;0;27;0;0;31;1;0;32;2;0;34;31;0
010300110;103;7;1;0;10;5;0;12;9;0;15;0;0;27;0;0;31;2;0;32;0;0;34;29;0
010300111;103;7;5;0;10;35;0;12;52;1;15;0;0;27;5;0;31;33;0;32;6;0;34;223;0
010300112;103;7;37;2;10;56;2;12;48;2;15;3;0;27;8;0;31;14;2;32;6;0;34;285;4
010300113;103;7;2;0;10;3;0;12;4;0;15;0;0;27;0;0;31;4;0;32;0;0;34;73;0
010300114;103;7;3;0;10;21;0;12;22;0;15;1;0;27;0;0;31;13;0;32;3;0;34;95;0
010300115;103;7;8;0;10;39;0;12;39;0;15;3;0;27;2;0;31;26;0;32;2;0;34;57;0
010300116;103;7;1;0;10;7;0;12;3;0;15;0;0;27;0;0;31;2;0;32;1;0;34;4;0
010300117;103;7;6;0;10;42;0;12;54;0;15;2;0;27;1;0;31;7;0;32;1;0;34;90;0
010300118;103;7;2;0;10;4;0;12;6;0;15;0;0;27;0;0;31;2;0;32;0;0;34;9;0
010300119;103;7;3;0;10;30;0;12;58;0;15;0;0;27;3;0;31;16;0;32;5;0;34;79;0
010300120;103;7;1;0;10;3;0;12;6;0;15;0;0;27;0;0;31;5;0;32;1;0;34;11;0
010300121;103;7;5;0;10;14;0;12;8;0;15;1;0;27;0;0;31;10;0;32;4;0;34;72;0
011100001;111;3;25;0;9;400;0;10;131;0
011100002;111;3;11;0;9;298;0;10;161;0
011100003;111;3;25;0;9;352;0;10;150;0
011100004;111;3;22;0;9;324;0;10;87;0
011100005;111;3;42;0;9;256;0;10;105;0
011100006;111;3;14;0;9;348;1;10;101;1
011100007;111;3;23;0;9;234;0;10;82;0
011100008;111;3;39;0;9;300;1;10;140;1
011100009;111;3;25;0;9;265;0;10;113;0
011100010;111;3;20;0;9;246;0;10;116;0
011100011;111;3;23;0;9;262;0;10;87;0
011100012;111;3;25;4;9;312;3;10;94;1
011100013;111;3;21;0;9;290;3;10;78;0
011100014;111;3;30;1;9;275;1;10;122;1
011100015;111;3;20;0;9;267;3;10;131;1
011100016;111;3;29;0;9;265;0;10;104;0
011100017;111;3;27;0;9;316;8;10;134;1
011100018;111;3;10;10;9;308;13;10;86;7
011100019;111;3;5;22;9;320;30;10;33;22
011100020;111;3;29;0;9;307;0;10;96;0
011100021;111;3;30;0;9;324;0;10;130;0
011100022;111;3;47;0;9;290;0;10;153;0
011100024;111;3;43;0;9;300;0;10;156;0
011100025;111;3;40;0;9;275;0;10;134;0
011100026;111;3;25;0;9;232;0;10;112;0
011100027;111;3;9;0;9;214;0;10;104;0
011100028;111;3;16;0;9;201;0;10;108;0
011100029;111;3;22;0;9;231;3;10;124;1
011100030;111;3;3;0;9;171;0;10;125;0
011100031;111;3;6;0;9;508;0;10;63;0
011100032;111;3;2;0;9;337;0;10;22;0
011100033;111;3;5;0;9;324;0;10;36;0
011100034;111;3;6;0;9;432;0;10;23;0
011100035;111;3;3;0;9;417;0;10;44;0
011100036;111;3;5;0;9;214;1;10;57;0
011100037;111;3;1;0;9;195;0;10;82;0
011100038;111;3;1;0;9;238;1;10;88;1
011100039;111;3;7;0;9;405;3;10;73;0
011100040;111;3;4;0;9;300;2;10;111;0
011100041;111;3;0;0;9;17;0;10;9;0
011100042;111;3;4;0;9;26;0;10;12;0
011100043;111;3;0;0;9;51;0;10;5;0
011300001;113;2;254;12;3;154;2;9;24;0;11;37;1;14;39;3
011300002;113;2;161;0;3;195;0;9;56;0;11;45;0;14;70;0
011300003;113;2;20;0;3;46;0;9;28;0;11;15;0;14;20;0
011300004;113;2;293;0;3;142;0;9;90;0;11;2;0;14;140;0
011300005;113;2;167;0;3;314;0;9;174;0;11;1;0;14;110;0
011300006;113;2;205;0;3;375;0;9;88;0;11;0;0;14;144;0
011300007;113;2;184;10;3;211;14;9;79;2;11;2;0;14;243;10
