1;010300002;103;|0103200169|0103200169|0103200169|0103200169|0103200169;8;700;574;574;0;8;308;0;8;391;1;0;0;0;0;308;12;296;12
1;010300003;103;|0103200221|0103200221|0103200221|0103200221|0103200221;8;800;720;720;0;3;409;0;3;387;3;0;0;0;1;409;27;382;27
1;010300004;103;|0103200168|0103200168|0103200168|0103200168|0103200168;8;800;698;698;0;1;384;0;1;415;1;0;0;0;0;384;24;360;16
1;010300005;103;|0103200224|0103200224|0103200224|0103200224|0103200224;8;700;676;676;0;3;356;0;3;341;1;0;0;0;2;356;30;326;28
1;010300006;103;|0103200226|0103200226|0103200226|0103200226|0103200226;8;700;664;664;0;6;339;0;6;358;2;0;0;1;0;339;39;300;32
1;010300007;103;|0103200165|0103200165|0103200165|0103200165|0103200165;8;1000;953;953;0;0;453;0;6;546;1;0;0;0;0;453;220;233;203
1;010300008;103;|0103200228|0103200228|0103200228|0103200228|0103200228;8;900;838;838;0;6;433;0;6;464;1;0;0;0;2;433;95;338;95
1;010300009;103;|0103200164|0103200164|0103200164|0103200164|0103200164;8;900;867;867;5;5;370;0;5;464;1;0;0;0;65;370;66;304;66
1;010300010;103;|0103200230|0103200230|0103200230|0103200230|0103200230;8;1000;863;863;0;5;457;0;5;540;1;0;0;0;2;457;100;357;98
1;010300011;103;|0103200231|0103200231|0103200231|0103200231|0103200231;8;700;609;609;0;4;312;0;3;386;2;0;0;0;0;312;19;293;18
1;010300012;103;|0103200233|0103200233|0103200233|0103200233|0103200233;8;1700;780;780;0;0;433;0;0;1267;0;0;0;0;0;433;19;414;18
1;010300013;103;|0103200235|0103200235|0103200235|0103200235|0103200235;8;700;554;554;0;1;303;0;1;396;1;0;0;0;0;303;24;279;21
1;010300014;103;|0103200238|0103200238|0103200238|0103200238|0103200238;8;800;716;716;0;2;367;0;2;432;1;0;0;0;0;367;32;335;32
1;010300015;103;|0103200239|0103200239|0103200239|0103200239|0103200239;8;600;587;587;0;3;354;0;3;245;1;0;0;0;0;354;16;338;12
1;010300016;103;|0103200063|0103200063|0103200063|0103200063|0103200063;8;600;490;490;0;4;322;0;4;276;1;0;0;0;1;322;15;307;15
1;010300017;103;|0103200178|0103200178|0103200178|0103200178|0103200178;8;600;462;462;0;3;264;0;3;334;1;0;0;0;1;264;13;251;13
1;010300018;103;|0103200179|0103200179|0103200179|0103200179|0103200179;8;700;603;603;0;4;334;0;4;364;1;0;0;0;1;334;26;308;26
1;010300019;103;|0103200181|0103200181|0103200181|0103200181|0103200181;8;800;763;763;0;3;447;0;3;349;4;0;0;0;0;447;27;420;27
1;010300020;103;|0103200213|0103200213|0103200213|0103200213|0103200213;8;700;620;620;0;3;365;0;3;316;1;0;0;0;18;365;19;346;18
1;010300021;103;|0103200211|0103200211|0103200211|0103200211|0103200211;8;700;646;646;0;0;384;0;0;315;1;0;0;0;0;384;31;353;31
1;010300022;103;|0103200209|0103200209|0103200209|0103200209|0103200209;8;800;691;691;1;1;424;0;1;372;1;0;0;0;3;424;20;404;20
1;010300023;103;|0103200207|0103200207|0103200207|0103200207|0103200207;8;400;317;317;0;7;197;0;7;202;1;0;0;0;0;197;12;185;12
1;010300024;103;|0103200205|0103200205|0103200205|0103200205|0103200205;8;500;460;460;0;0;253;0;0;245;2;0;0;0;0;253;17;236;17
1;010300025;103;|0103200203|0103200203|0103200203|0103200203|0103200203;8;400;380;380;0;7;227;0;7;172;1;0;0;0;0;227;14;213;14
1;010300026;103;|0103200175|0103200175|0103200175|0103200175|0103200175;8;800;726;726;0;4;420;0;4;378;1;0;0;0;1;420;24;396;24
1;010300027;103;|0103200215|0103200215|0103200215|0103200215|0103200215;8;700;604;604;0;7;353;0;7;344;3;0;0;0;0;353;13;340;12
1;010300028;103;|0103200174|0103200174|0103200174|0103200174|0103200174;8;500;450;450;0;4;238;0;4;261;1;0;0;0;0;238;9;229;9
1;010300029;103;|0103200217|0103200217|0103200217|0103200217|0103200217;8;700;638;638;0;1;352;0;1;342;3;0;0;0;3;352;20;332;18
1;010300030;103;|0103200219|0103200219|0103200219|0103200219|0103200219;8;600;1227;558;669;4;306;0;3;289;1;0;0;1;3;306;32;274;25
1;010300031;103;|0103200143|0103200143|0103200143|0103200143|0103200143;8;600;579;579;0;3;330;0;3;269;1;0;0;0;0;330;24;306;0
1;010300032;103;|0103200141|0103200141|0103200141|0103200141|0103200141;8;400;346;346;0;5;185;0;5;214;1;0;0;0;0;185;9;176;9
1;010300033;103;|0103200139|0103200139|0103200139|0103200139|0103200139;8;300;250;250;0;2;135;0;2;163;1;0;1;0;0;135;2;133;2
1;010300034;103;|0103200137|0103200137|0103200137|0103200137|0103200137;8;700;620;620;0;6;352;0;6;347;1;0;0;0;0;352;26;326;26
1;010300035;103;|0103200136|0103200136|0103200136|0103200136|0103200136;8;600;536;536;0;2;314;0;2;284;1;1;0;0;0;314;20;294;20
1;010300036;103;|0103200153|0103200153|0103200153|0103200153|0103200153;8;600;270;270;0;3;270;0;3;327;1;1;0;1;0;270;17;253;17
1;010300037;103;|0103200155|0103200155|0103200155|0103200155|0103200155;8;500;443;0;0;1;270;0;0;229;1;0;0;0;0;270;19;251;19
1;010300038;103;|0103200151|0103200151|0103200151|0103200151|0103200151;8;500;388;388;0;5;233;0;5;266;1;0;0;0;0;233;14;219;14
1;010300039;103;|0103200146|0103200146|0103200146|0103200146|0103200146;8;600;510;510;0;4;292;0;4;306;1;0;0;0;1;292;20;272;19
1;010300040;103;|0103200123|0103200123|0103200123|0103200123|0103200123;8;700;595;595;0;4;337;0;4;361;2;0;0;0;0;337;25;312;25
1;010300041;103;|0103200125|0103200125|0103200125|0103200125|0103200125;8;800;726;726;0;5;435;0;5;364;1;0;0;0;0;435;17;418;17
1;010300042;103;|0103200133|0103200133|0103200133|0103200133|0103200133;8;800;751;751;0;7;439;0;7;360;1;0;0;0;0;439;31;408;31
1;010300043;103;|0103200131|0103200131|0103200131|0103200131|0103200131;8;800;775;775;0;8;439;0;8;357;4;0;0;0;0;439;26;413;23
1;010300044;103;|0103200130|0103200130|0103200130|0103200130|0103200130;8;700;605;605;0;4;306;0;4;391;1;0;0;0;2;306;21;285;21
1;010300045;103;|0103200127|0103200127|0103200127|0103200127|0103200127;8;800;683;683;0;0;360;0;0;436;4;0;0;0;0;360;25;335;25
1;010300046;103;|0103200011|0103200011|0103200011|0103200011|0103200011;8;600;558;558;0;6;330;0;6;266;4;0;0;0;0;330;22;308;22
1;010300047;103;|0103200009|0103200009|0103200009|0103200009|0103200009;8;1400;665;665;0;6;332;0;6;1066;2;0;0;0;0;332;20;312;18
1;010300048;103;|0103200007|0103200007|0103200007|0103200007|0103200007;8;600;568;568;0;10;323;0;10;275;1;0;0;0;1;323;17;306;16
1;010300049;103;|0103200005|0103200005|0103200005|0103200005|0103200005;8;800;677;677;0;367;367;0;0;432;1;0;0;0;0;367;16;351;16
1;010300050;103;|0103200003|0103200003|0103200003|0103200003|0103200003;8;900;802;803;1;5;452;0;5;446;1;0;0;0;1;452;26;426;26
1;010300051;103;|0103200001|0103200001|0103200001|0103200001|0103200001;8;700;660;660;0;4;385;0;4;314;1;0;0;0;0;385;24;361;22
1;010300052;103;|0103200049|0103200049|0103200049|0103200049|0103200049;8;800;680;680;0;3;402;0;0;393;5;0;0;0;0;402;29;373;29
1;010300053;103;|0103200048|0103200048|0103200048|0103200048|0103200048;8;600;503;0;0;7;308;0;7;276;1;0;0;0;15;308;15;293;15
1;010300054;103;|0103200046|0103200046|0103200046|0103200046|0103200046;8;600;589;589;0;1;306;0;1;290;3;0;0;0;1;306;26;280;24
1;010300055;103;|0103200043|0103200043|0103200043|0103200043|0103200043;8;560;560;560;0;5;326;0;5;232;2;0;0;0;0;326;28;298;25
1;010300056;103;|0103200074|0103200074|0103200074|0103200074|0103200074;8;500;499;499;0;3;295;0;3;204;1;0;0;0;0;295;33;262;30
1;010300057;103;|0103200075|0103200075|0103200075|0103200075|0103200075;8;600;512;512;0;2;289;0;2;309;2;0;0;0;0;289;15;274;9
1;010300058;103;|0103200077|0103200077|0103200077|0103200077|0103200077;8;700;630;630;0;2;388;0;2;310;1;0;0;0;1;388;24;364;20
1;010300059;103;|0103200079|0103200079|0103200079|0103200079|0103200079;8;800;720;720;0;4;350;0;4;448;2;0;0;0;0;350;17;333;17
1;010300060;103;|0103200082|0103200082|0103200082|0103200082|0103200082;8;600;549;549;0;4;287;0;4;312;1;0;0;0;0;287;24;263;24
1;010300061;103;|0103200024|0103200024|0103200024|0103200024|0103200024;8;900;828;491;0;8;499;0;8;399;1;0;0;0;1;499;42;457;42
1;010300062;103;|0103200021|0103200021|0103200021|0103200021|0103200021;8;700;627;627;0;0;297;0;0;402;1;0;0;0;0;297;24;273;17
1;010300063;103;|0103200020|0103200020|0103200020|0103200020|0103200020;8;800;719;713;6;6;379;0;6;420;1;0;0;0;0;379;20;359;19
1;010300064;103;|0103200017|0103200017|0103200017|0103200017|0103200017;8;1600;684;684;0;4;351;0;5;1246;2;0;0;0;1;351;22;329;19
1;010300065;103;|0103200041|0103200041|0103200041|0103200041|0103200041;8;800;745;745;0;4;383;0;4;416;1;0;0;0;0;383;35;348;35
1;010300066;103;|0103200034|0103200034|0103200034|0103200034|0103200034;8;700;656;656;0;2;346;0;0;350;2;0;0;0;2;346;31;315;23
1;010300067;103;|0103200038|0103200038|0103200038|0103200038|0103200038;8;600;552;552;0;0;245;0;0;354;1;0;0;0;0;245;15;230;15
1;010300068;103;|0103200035|0103200035|0103200035|0103200035|0103200035;8;600;542;542;0;3;271;0;3;328;1;0;0;0;0;271;18;253;18
1;010300069;103;|0103200039|0103200039|0103200039|0103200039|0103200039;8;700;634;34;0;4;328;0;4;371;1;0;0;0;0;328;12;316;12
1;010300070;103;|0103200032|0103200032|0103200032|0103200032|0103200032;8;700;591;591;0;2;255;0;2;443;2;0;0;0;0;255;10;245;10
1;010300071;103;|0103200030|0103200030|0103200030|0103200030|0103200030;8;700;577;577;0;3;314;0;3;385;1;0;0;0;0;314;12;302;12
1;010300072;103;|0103200028|0103200028|0103200028|0103200028|0103200028;8;600;537;537;0;3;273;0;3;324;2;0;0;0;1;273;21;252;21
1;010300073;103;|0103200025|0103200025|0103200025|0103200025|0103200025;8;800;695;695;0;3;412;0;3;387;1;0;0;0;0;412;26;386;26
1;010300074;103;|0103200015|0103200015|0103200015|0103200015|0103200015;8;600;536;536;0;5;273;0;5;326;1;0;0;0;0;273;25;248;22
1;010300075;103;|0103200013|0103200013|0103200013|0103200013|0103200013;8;1000;920;920;0;2;465;0;2;533;2;0;0;0;0;465;36;429;36
1;010300076;103;|0103200069|0103200069|0103200069|0103200069|0103200069;8;800;701;701;0;1;391;0;1;409;0;0;0;0;0;391;18;373;18
1;010300077;103;|0103200071|0103200071|0103200071|0103200071|0103200071;8;700;667;667;0;3;351;0;3;348;1;0;0;0;0;351;15;336;15
1;010300078;103;|0103200083|0103200083|0103200083|0103200083|0103200083;8;700;641;641;0;0;333;0;0;366;0;0;0;1;0;333;16;317;16
1;010300079;103;|0103200068|0103200068|0103200068|0103200068|0103200068;8;700;642;642;0;1;362;0;1;335;2;0;0;0;1;362;15;347;12
1;010300080;103;|0103200089|0103200089|0103200089|0103200089|0103200089;8;600;479;479;0;5;283;0;5;317;0;0;0;0;0;283;15;268;14
1;010300081;103;|0103200091|0103200091|0103200091|0103200091|0103200091;8;600;489;434;55;4;228;0;4;371;1;0;0;0;0;228;12;216;12
1;010300082;103;|0103200094|0103200094|0103200094|0103200094|0103200094;8;800;737;737;0;2;379;0;2;417;1;0;0;0;3;379;18;361;18
1;010300083;103;|0103200095|0103200095|0103200095|0103200095|0103200095;8;1000;916;916;0;4;431;0;4;567;2;0;0;0;0;431;35;396;33
1;010300084;103;|0103200097|0103200097|0103200097|0103200097|0103200097;8;1400;609;609;0;5;338;0;5;1061;1;0;0;0;0;338;14;324;14
1;010300085;103;|0103200099|0103200099|0103200099|0103200099|0103200099;8;800;709;709;0;1;399;0;1;399;2;0;0;0;0;399;28;371;28
1;010300086;103;|0103200104|0103200104|0103200104|0103200104|0103200104;8;700;686;686;0;8;357;10;8;342;1;0;0;0;0;357;24;333;21
1;010300087;103;|0103200101|0103200101|0103200101|0103200101|0103200101;8;600;500;500;0;2;239;0;2;360;1;0;0;0;0;239;15;224;13
1;010300088;103;|0103200065|0103200065|0103200065|0103200065|0103200065;8;600;552;552;0;2;286;0;2;312;1;0;0;0;1;286;16;270;13
1;010300089;103;|0103200150|0103200150|0103200150|0103200150|0103200150;8;700;710;710;0;4;295;0;4;401;4;0;0;0;0;295;21;274;21
1;010300090;103;|0103200147|0103200147|0103200147|0103200147|0103200147;8;800;727;727;0;4;347;0;3;453;0;0;0;0;0;347;20;327;20
1;010300091;103;|0103200183|0103200183|0103200183|0103200183|0103200183;8;700;664;664;0;2;318;0;2;381;1;0;0;0;0;318;18;300;18
1;010300092;103;|0103200201|0103200201|0103200201|0103200201|0103200201;8;700;590;590;0;4;304;0;4;394;2;0;0;0;0;304;26;278;26
1;010300093;103;|0103200186|0103200186|0103200186|0103200186|0103200186;8;600;541;541;0;6;233;0;6;366;1;0;0;0;0;233;12;221;12
1;010300094;103;|0103200187|0103200187|0103200187|0103200187|0103200187;8;600;448;448;0;3;212;0;3;388;0;0;0;0;0;212;18;194;14
1;010300095;103;|0103200189|0103200189|0103200189|0103200189|0103200189;8;800;746;746;0;5;412;0;4;386;2;0;0;0;0;412;27;385;27
1;010300096;103;|0103200192|0103200192|0103200192|0103200192|0103200192;8;900;793;793;0;4;469;0;4;429;2;0;0;0;0;469;18;451;18
1;010300098;103;|0103200194|0103200194|0103200194|0103200194|0103200194;8;100;54;54;0;6;46;0;6;50;4;0;0;0;0;46;0;46;0
1;010300099;103;|0103200197|0103200197|0103200197|0103200197|0103200197;8;100;62;0;0;7;29;0;7;68;1;0;0;0;2;29;2;27;0
1;010300100;103;|0103200195|0103200195|0103200195|0103200195|0103200195;8;100;93;87;0;6;87;0;6;11;2;0;0;0;0;87;15;72;10
1;010300101;103;|0103200199|0103200199|0103200199|0103200199|0103200199;8;500;525;525;0;0;416;0;0;82;1;0;1;0;0;416;31;385;31
1;010300102;103;|0103200157|0103200157|0103200157|0103200157|0103200157;8;600;557;557;0;1;457;0;1;134;4;0;0;0;5;457;105;352;91
1;010300103;103;|0103200159|0103200159|0103200159|0103200159|0103200159;8;800;818;818;0;6;563;0;6;234;3;0;0;0;0;563;37;526;37
1;010300104;103;|0103200161|0103200161|0103200161|0103200161|0103200161;8;100;40;29;0;0;29;0;0;67;1;3;0;0;0;29;2;27;0
1;010300105;103;|0103200118|0103200118|0103200118|0103200118|0103200118;8;600;517;0;0;2;333;2;0;266;1;0;0;0;0;333;19;314;19
1;010300106;103;|0103200115|0103200115|0103200115|0103200115|0103200115;8;100;93;68;25;6;61;0;6;29;4;0;0;0;6;61;5;56;5
1;010300107;103;|0103200113|0103200113|0103200113|0103200113|0103200113;8;100;18;18;0;6;17;0;6;82;1;0;0;0;0;17;2;15;2
1;010300108;103;|0103200112|0103200112|0103200112|0103200112|0103200112;8;100;24;19;0;5;20;0;5;79;1;0;0;0;0;20;0;20;0
1;010300109;103;|0103200088|0103200088|0103200088|0103200088|0103200088;8;130;143;143;0;5;105;0;5;20;4;0;0;0;1;105;6;99;4
1;010300110;103;|0103200086|0103200086|0103200086|0103200086|0103200086;8;70;71;71;0;4;48;0;4;21;1;0;0;0;0;48;2;46;2
1;010300111;103;|0103200109|0103200109|0103200109|0103200109|0103200109;8;600;569;569;0;1;367;0;1;232;1;0;0;0;0;367;8;359;7
1;010300112;103;|0103200107|0103200107|0103200107|0103200107|0103200107;8;800;817;817;0;4;509;0;2;279;12;0;0;0;0;509;52;457;40
1;010300113;103;|0103200106|0103200106|0103200106|0103200106|0103200106;8;100;129;129;0;4;89;0;4;10;1;0;0;0;0;89;3;86;3
1;010300114;103;|0103200121|0103200121|0103200121|0103200121|0103200121;8;200;211;211;0;1;177;0;1;19;4;0;0;0;0;177;19;158;19
1;010300115;103;|0103200119|0103200119|0103200119|0103200119|0103200119;8;200;231;231;0;5;185;0;5;14;1;0;0;0;0;185;9;176;9
1;010300116;103;|0103200051|0103200051|0103200051|0103200051|0103200051;8;200;57;57;0;4;19;0;4;180;1;0;0;0;0;19;1;18;1
1;010300117;103;|0103200054|0103200054|0103200054|0103200054|0103200054;8;300;252;251;1;4;212;0;4;87;1;0;0;0;0;212;9;203;9
1;010300118;103;|0103200056|0103200056|0103200056|0103200056|0103200056;8;100;72;72;0;6;28;0;6;69;3;0;0;0;0;28;5;23;5
1;010300119;103;|0103200057|0103200057|0103200057|0103200057|0103200057;8;300;292;0;0;3;211;0;3;88;1;0;0;0;0;211;17;194;17
1;010300120;103;|0103200060|0103200060|0103200060|0103200060|0103200060;8;200;42;42;0;5;29;0;5;169;2;0;0;0;0;29;2;27;2
1;010300121;103;|0103200061|0103200061|0103200061|0103200061|0103200061;8;280;159;159;0;3;117;0;3;160;3;0;0;0;0;117;3;114;3
1;011100001;111;|0111200001|0111200001|0111200001|0111200001|0111200001;3;1000;942;942;0;0;566;0;0;432;1;0;0;0;1;566;10;556;10
1;011100002;111;|0111200004|0111200004|0111200004|0111200004|0111200004;3;1000;922;922;0;0;500;0;0;496;4;0;0;0;0;500;30;470;30
1;011100003;111;|0111200005|0111200005|0111200005|0111200005|0111200005;3;1000;932;932;0;0;564;0;0;424;12;0;0;0;0;564;37;527;37
1;011100004;111;|0111200007|0111200007|0111200007|0111200007|0111200007;3;800;721;721;0;2;453;0;2;344;3;0;0;0;0;453;20;433;20
1;011100005;111;|0111200009|0111200009|0111200009|0111200009|0111200009;3;700;695;695;0;1;426;0;1;273;1;0;0;0;0;426;23;403;23
1;011100006;111;|0111200011|0111200011|0111200011|0111200011|0111200011;3;800;758;758;0;3;479;0;3;318;1;0;0;0;2;479;16;463;14
1;011100007;111;|0111200013|0111200013|0111200013|0111200013|0111200013;3;600;580;580;0;2;347;0;2;249;4;0;0;0;0;347;8;339;8
1;011100008;111;|0111200015|0111200015|0111200015|0111200015|0111200015;3;900;823;823;0;3;497;0;0;394;6;0;0;1;2;497;18;479;16
1;011100009;111;|0111200017|0111200017|0111200017|0111200017|0111200017;3;700;1349;664;685;2;431;0;2;241;1;0;0;0;27;431;28;403;28
1;011100010;111;|0111200019|0111200019|0111200019|0111200019|0111200019;3;700;623;623;0;0;400;0;0;299;1;0;0;0;0;400;18;382;18
1;011100011;111;|0111200022|0111200022|0111200022|0111200022|0111200022;3;700;635;635;0;0;385;0;0;313;1;0;0;0;1;385;13;372;13
1;011100012;111;|0111200024|0111200024|0111200024|0111200024|0111200024;3;800;705;705;0;0;451;0;0;346;3;0;0;0;0;451;20;431;12
1;011100013;111;|0111200023|0111200023|0111200023|0111200023|0111200023;3;800;701;700;0;3;416;0;3;383;1;0;0;0;0;416;27;389;24
1;011100014;111;|0111200027|0111200027|0111200027|0111200027|0111200027;3;900;819;819;0;4;447;0;4;450;1;0;0;0;2;447;20;427;17
1;011100015;111;|0111200029|0111200029|0111200029|0111200029|0111200029;3;1000;896;896;0;1;446;0;1;552;1;0;0;0;1;446;28;418;24
1;011100016;111;|0111200031|0111200031|0111200031|0111200031|0111200031;3;800;742;742;0;3;410;0;0;387;2;0;0;0;1;410;12;398;12
1;011100017;111;|0111200033|0111200033|0111200033|0111200033|0111200033;3;1000;924;924;0;4;507;0;4;487;2;0;0;0;4;507;30;477;21
1;011100018;111;|0111200036|0111200036|0111200036|0111200036|0111200036;3;1000;887;887;0;1;434;0;1;564;2;0;0;0;0;434;30;404;0
1;011100019;111;|0111200037|0111200037|0111200037|0111200037|0111200037;3;1000;964;964;0;0;439;0;0;561;0;0;0;0;0;439;81;358;7
1;011100020;111;|0111200039|0111200039|0111200039|0111200039|0111200039;3;800;745;745;0;2;464;1;1;332;1;0;0;0;3;464;32;432;32
1;011100021;111;|0111200041|0111200041|0111200041|0111200041|0111200041;3;900;847;847;0;2;514;0;2;384;1;0;0;0;1;514;30;484;30
1;011100022;111;|0111200043|0111200043|0111200043|0111200043|0111200043;3;900;858;858;0;0;512;0;0;387;1;0;0;0;0;512;22;490;22
1;011100024;111;|0111200099|0111200099|0111200099|0111200099|0111200099;3;700;663;663;0;5;530;0;5;164;6;0;0;0;0;530;31;499;31
1;011100025;111;|0111200082|0111200082|0111200082|0111200082|0111200082;3;700;624;0;0;3;474;2;0;224;2;0;0;0;0;474;25;449;25
1;011100026;111;|0111200085|0111200085|0111200085|0111200085|0111200085;3;600;530;530;0;4;400;0;4;199;1;0;0;0;0;400;31;369;31
1;011100027;111;|0111200089|0111200089|0111200089|0111200089|0111200089;3;500;494;0;0;0;350;0;0;150;0;0;0;0;0;350;23;327;23
1;011100028;111;|0111200088|0111200088|0111200088|0111200088|0111200088;3;500;472;470;2;470;346;0;2;149;1;0;0;0;4;346;21;325;21
